label,z_m,z_mm,x_m,x_mm,w_cfd,t_cfd,w_pinn,t_pinn,w_err,t_err
line-z-15,0.015,15.0,-0.0413872,-41.3872,7.40064,982.432,8.724914778586074,1012.6394998736203,1.3242747785860738,30.207499873620236
line-z-15,0.015,15.0,-0.0409335,-40.933499999999995,6.37719,997.542,7.905314747754321,1021.8929494700708,1.5281247477543216,24.35094947007076
line-z-15,0.015,15.0,-0.0409091,-40.909099999999995,6.36993,998.353,7.852854644820321,1022.300079266716,1.4829246448203213,23.94707926671606
line-z-15,0.015,15.0,-0.0403849,-40.3849,5.87656,1016.26,6.7923530319887995,1031.8369693761479,0.9157930319887999,15.576969376147872
line-z-15,0.015,15.0,-0.0392129,-39.212900000000005,5.9509,1032.59,5.432451648555114,1058.9139172650493,0.5184483514448859,26.32391726504943
line-z-15,0.015,15.0,-0.0391871,-39.1871,5.95254,1032.95,5.41986364005594,1059.531680385454,0.5326763599440598,26.581680385453865
line-z-15,0.015,15.0,-0.0388437,-38.8437,5.98284,1038.39,5.395514435038849,1067.411130287798,0.5873255649611515,29.02113028779786
line-z-15,0.015,15.0,-0.0388241,-38.8241,5.96712,1038.67,5.394124672609219,1067.8608601016767,0.5729953273907817,29.190860101676662
line-z-15,0.015,15.0,-0.0388132,-38.8132,5.96375,1038.67,5.393351794523353,1068.1109649471503,0.5703982054766472,29.440964947150178
line-z-15,0.015,15.0,-0.0387956,-38.7956,5.95055,1038.85,5.392103844586543,1068.5148039636942,0.5584461554134572,29.66480396369434
line-z-15,0.015,15.0,-0.0384417,-38.441700000000004,5.68569,1042.55,5.4999432343539025,1075.7892871266083,0.1857467656460976,33.23928712660836
line-z-15,0.015,15.0,-0.0381089,-38.1089,5.7898,1049.85,5.680941247749311,1081.8891980957028,0.10885875225068897,32.039198095702886
line-z-15,0.015,15.0,-0.0368719,-36.8719,5.73407,1075.25,6.773539225892428,1097.19638942153,1.0394692258924279,21.946389421530057
line-z-15,0.015,15.0,-0.0357484,-35.7484,5.89959,1080.9,7.678567625292559,1105.0287809512863,1.7789776252925593,24.128780951286217
line-z-15,0.015,15.0,-0.0354169,-35.4169,6.07184,1088.31,7.881153086909086,1107.1564613712083,1.8093130869090857,18.846461371208306
line-z-15,0.015,15.0,-0.0353821,-35.3821,6.08991,1089.09,7.897902988243073,1107.3954479492184,1.8079929882430736,18.305447949218433
line-z-15,0.015,15.0,-0.0350651,-35.0651,6.41241,1095.41,8.050203366144943,1109.5733843577664,1.637793366144943,14.16338435776629
line-z-15,0.015,15.0,-0.0348549,-34.8549,6.75816,1097.58,8.143676867384054,1111.068896380974,1.3855168673840534,13.488896380973983
line-z-15,0.015,15.0,-0.0347769,-34.7769,6.86195,1098.84,8.17460476646422,1111.6495142578124,1.3126547664642203,12.809514257812452
line-z-15,0.015,15.0,-0.0339512,-33.9512,7.96083,1112.14,8.488358966782512,1117.961283961397,0.527528966782512,5.82128396139683
line-z-15,0.015,15.0,-0.0335041,-33.5041,8.40183,1117.19,8.663686607764713,1121.3581932157622,0.2618566077647131,4.16819321576213
line-z-15,0.015,15.0,-0.0333361,-33.3361,8.56746,1119.09,8.73806369373094,1122.5329289694387,0.1706036937309392,3.4429289694387535
line-z-15,0.015,15.0,-0.0324531,-32.4531,9.33899,1129.28,9.176662340702713,1128.0075471449907,0.1623276592972882,1.2724528550093055
line-z-15,0.015,15.0,-0.0320755,-32.0755,9.63478,1133.11,9.393425556743834,1129.9000380284924,0.2413544432561654,3.2099619715074823
line-z-15,0.015,15.0,-0.0319324,-31.9324,9.79475,1135.18,9.481347396042743,1130.529931215533,0.3134026039572575,4.6500687844670665
line-z-15,0.015,15.0,-0.0317399,-31.739900000000002,10.0099,1137.97,9.599621009355387,1131.377271806066,0.4102789906446134,6.592728193934136
line-z-15,0.015,15.0,-0.0308576,-30.857599999999998,10.6477,1148.2,10.156849653804972,1135.243788924632,0.4908503461950282,12.956211075367946
line-z-15,0.015,15.0,-0.0290715,-29.0715,11.7529,1168.61,11.093384476268966,1148.164125387752,0.6595155237310344,20.445874612247962
line-z-15,0.015,15.0,-0.0285381,-28.5381,12.0204,1174.14,11.26638092207066,1153.991684202665,0.7540190779293408,20.148315797335044
line-z-15,0.015,15.0,-0.0269817,-26.9817,11.9891,1184.56,11.56112933544831,1169.3151278894757,0.4279706645516903,15.244872110524284
line-z-15,0.015,15.0,-0.0267364,-26.7364,11.9842,1186.2,11.616566713310675,1169.800884329044,0.3676332866893244,16.399115670956007
line-z-15,0.015,15.0,-0.026619,-26.619,11.9884,1187.22,11.645554142895854,1169.8407010569854,0.3428458571041464,17.379298943014646
line-z-15,0.015,15.0,-0.026619,-26.619,11.9884,1187.22,11.645554142895854,1169.8407010569854,0.3428458571041464,17.379298943014646
line-z-15,0.015,15.0,-0.0265027,-26.5027,12.0509,1187.13,11.67426996964846,1169.8801447150734,0.3766300303515404,17.249855284926753
line-z-15,0.015,15.0,-0.0248886,-24.8886,14.03,1137.99,12.818467552050326,1134.1000307502331,1.2115324479496739,3.889969249766864
line-z-15,0.015,15.0,-0.0241841,-24.1841,14.7866,1119.49,13.919269140422976,1095.4798153808615,0.8673308595770237,24.0101846191385
line-z-15,0.015,15.0,-0.023928,-23.928,15.0072,1112.16,14.44687204383395,1078.027334329046,0.5603279561660486,34.13266567095411
line-z-15,0.015,15.0,-0.0234281,-23.4281,15.4378,1097.86,15.666298244767916,1040.5133800206834,0.22849824476791625,57.34661997931653
line-z-15,0.015,15.0,-0.0207065,-20.7065,26.5724,915.265,27.328544563741808,906.434331298826,0.7561445637418096,8.830668701173977
line-z-15,0.015,15.0,-0.0206941,-20.6941,26.6273,914.533,27.4028206207271,906.7959959472635,0.7755206207270966,7.737004052736552
line-z-15,0.015,15.0,-0.0206061,-20.606099999999998,27.0158,909.358,27.929941025138895,909.3626482910136,0.9141410251388962,0.004648291013609196
line-z-15,0.015,15.0,-0.0204569,-20.4569,27.8323,904.952,28.823649710800694,913.7142906738263,0.9913497108006943,8.762290673826328
line-z-15,0.015,15.0,-0.0204569,-20.4569,27.8323,904.952,28.823649710800694,913.7142906738263,0.9913497108006943,8.762290673826328
line-z-15,0.015,15.0,-0.0204299,-20.4299,28.0436,908.309,28.985379834881577,914.501786279295,0.9417798348815758,6.192786279294978
line-z-15,0.015,15.0,-0.0197625,-19.7625,32.9298,980.703,33.261786079406534,951.8733459472633,0.33198607940653346,28.829654052736714
line-z-15,0.015,15.0,-0.0186338,-18.633799999999997,40.9961,1093.32,41.426425412166225,1063.7862451516455,0.43032541216622633,29.53375484835442
line-z-15,0.015,15.0,-0.0177224,-17.7224,47.5091,1184.25,48.86735503647719,1176.161145978856,1.3582550364771961,8.088854021144016
line-z-15,0.015,15.0,-0.017338,-17.338,51.3918,1245.06,52.272281519272624,1226.4433862591893,0.880481519272621,18.616613740810635
line-z-15,0.015,15.0,-0.0172613,-17.2613,52.1665,1257.19,52.980589474666715,1236.6977991038589,0.8140894746667158,20.492200896141185
line-z-15,0.015,15.0,-0.0163325,-16.3325,62.0214,1364.63,62.06386915767824,1364.2157505888003,0.042469157678240776,0.4142494111997621
line-z-15,0.015,15.0,-0.0163325,-16.3325,62.0214,1364.63,62.06386915767824,1364.2157505888003,0.042469157678240776,0.4142494111997621
line-z-15,0.015,15.0,-0.0140871,-14.0871,86.4517,1687.08,82.8392457928823,1603.1668839384188,3.6124542071177075,83.91311606158115
line-z-15,0.015,15.0,-0.0137677,-13.767700000000001,86.4153,1681.65,84.3300895112877,1605.1147689108454,2.085210488712306,76.53523108915465
line-z-15,0.015,15.0,-0.0137132,-13.7132,86.4091,1680.73,84.58447580638192,1605.447141268382,1.824624193618078,75.28285873161803
line-z-15,0.015,15.0,-0.0137054,-13.7054,86.3884,1680.11,84.62088338623026,1605.4947101562498,1.7675166137697431,74.61528984375013
line-z-15,0.015,15.0,-0.0136866,-13.6866,86.3079,1677.81,84.6854063753015,1605.167646978403,1.6224936246985067,72.64235302159705
line-z-15,0.015,15.0,-0.0135345,-13.5345,85.6603,1659.22,84.9449625504437,1597.5305721220147,0.7153374495563014,61.68942787798528
line-z-15,0.015,15.0,-0.0106594,-10.6594,73.4148,1307.64,69.68573816169332,1236.0642640854828,3.729061838306677,71.57573591451728
line-z-15,0.015,15.0,-0.0105899,-10.5899,72.7022,1298.46,69.02266365123128,1228.4592361672856,3.679536348768721,70.00076383271448
line-z-15,0.015,15.0,-0.0104808,-10.4808,71.5823,1284.04,67.98177977941246,1216.5209837086477,3.6005202205875406,67.51901629135227
line-z-15,0.015,15.0,-0.00928316,-9.28316,57.3744,1113.01,56.35677501888538,1111.7077694175127,1.017624981114622,1.3022305824872547
line-z-15,0.015,15.0,-0.00928069,-9.28069,57.3451,1112.66,56.33177005997639,1111.4814909268762,1.0133299400236098,1.1785090731239052
line-z-15,0.015,15.0,-0.00921743,-9.21743,56.6056,1103.96,55.69135965488245,1105.686196466283,0.9142403451175554,1.7261964662829996
line-z-15,0.015,15.0,-0.00763957,-7.63957,37.7201,876.206,37.986073566006645,952.9226169751021,0.2659735660066431,76.71661697510206
line-z-15,0.015,15.0,-0.00755532,-7.55532,36.7117,864.045,36.978466598224166,946.6235274109614,0.2667665982241658,82.57852741096144
line-z-15,0.015,15.0,-0.00711544,-7.1154399999999995,31.5316,896.707,31.75790451279625,939.2004955560667,0.22630451279625063,42.493495556066705
line-z-15,0.015,15.0,-0.00576828,-5.76828,15.9369,1026.44,17.126517291475913,1036.9842197805535,1.1896172914759138,10.544219780553476
line-z-15,0.015,15.0,-0.00576828,-5.76828,15.9369,1026.44,17.126517291475913,1036.9842197805535,1.1896172914759138,10.544219780553476
line-z-15,0.015,15.0,-0.00430815,-4.30815,2.02923,1182.81,3.0636288876645956,1194.5907680707144,1.0343988876645955,11.78076807071443
line-z-15,0.015,15.0,-0.00407747,-4.07747,-0.167938,1207.51,0.9480960884203375,1222.2604110078664,1.1160340884203375,14.750411007866433
line-z-15,0.015,15.0,-0.00357762,-3.57762,-3.25845,1266.04,-3.534404480263727,1285.5816703865949,0.27595448026372704,19.541670386594888
line-z-15,0.015,15.0,-0.00211086,-2.11086,-13.6475,1454.06,-14.847210871527846,1484.7744971662387,1.199710871527845,30.714497166238743
line-z-15,0.015,15.0,-0.000985074,-0.9850740000000001,-21.6214,1598.38,-20.052365854826824,1592.92105600712,1.5690341451731769,5.458943992880222
line-z-15,0.015,15.0,-0.000734392,-0.734392,-22.6743,1618.96,-20.557066911646167,1603.536551900734,2.1172330883538315,15.423448099266125
line-z-15,0.015,15.0,-0.000117313,-0.117313,-21.816,1604.42,-21.036355922526187,1613.1484125546012,0.7796440774738116,8.728412554601164
line-z-15,0.015,15.0,0.000650878,0.6508780000000001,-21.1218,1593.91,-19.776751931903522,1586.1100041645202,1.345048068096478,7.799995835479876
line-z-15,0.015,15.0,0.000871138,0.8711380000000001,-19.8363,1570.61,-19.114591491292494,1572.3479548952182,0.7217085087075077,1.7379548952183086
line-z-15,0.015,15.0,0.00199296,1.9929599999999998,-13.455,1450.77,-13.696576851895951,1467.0470316015544,0.24157685189595135,16.277031601554427
line-z-15,0.015,15.0,0.00202383,2.02383,-13.205,1446.68,-13.503791317331235,1463.5162301318283,0.29879131733123465,16.836230131828188
line-z-15,0.015,15.0,0.0035946,3.5946,-3.26918,1302.42,-2.124861290507592,1272.901670628438,1.144318709492408,29.518329371562004
line-z-15,0.015,15.0,0.00364707,3.6470700000000003,-2.78924,1294.57,-1.694874692091774,1266.3903193523004,1.0943653079082258,28.17968064769957
line-z-15,0.015,15.0,0.00487121,4.87121,8.40766,1111.35,9.268193594368487,1124.2969723087056,0.8605335943684871,12.946972308705654
line-z-15,0.015,15.0,0.00499117,4.991169999999999,9.70416,1102.34,10.423992770721544,1111.927441070194,0.7198327707215437,9.587441070194018
line-z-15,0.015,15.0,0.00600426,6.00426,20.6527,1026.31,20.611652532977793,1025.7830584955136,0.04104746702220652,0.5269415044863308
line-z-15,0.015,15.0,0.00646669,6.46669,24.5681,991.737,25.490308781514262,1001.482485692927,0.9222087815142608,9.74548569292699
line-z-15,0.015,15.0,0.00668594,6.6859399999999996,26.7714,984.305,27.839028645199207,993.4884173124422,1.067628645199207,9.183417312442202
line-z-15,0.015,15.0,0.00808952,8.089519999999998,40.8762,936.727,43.50232089326825,1012.8380612258775,2.6261208932682507,76.1110612258775
line-z-15,0.015,15.0,0.00921369,9.21369,56.9748,1101.02,57.03289038515919,1108.925833167513,0.05809038515918985,7.9058331675130376
line-z-15,0.015,15.0,0.00978525,9.785250000000001,64.2081,1176.1,64.22421377945025,1179.6448819077518,0.01611377945025083,3.5448819077519147
line-z-15,0.015,15.0,0.0106634,10.6634,75.3206,1291.43,75.03449391766767,1309.8425766429298,0.28610608233232426,18.412576642929707
line-z-15,0.015,15.0,0.010898,10.898,78.2276,1319.4,77.74678188907413,1346.7845470473364,0.4808181109258669,27.384547047336355
line-z-15,0.015,15.0,0.0112996,11.2996,80.8475,1367.34,81.88962931267268,1410.1860396943985,1.0421293126726852,42.84603969439854
line-z-15,0.015,15.0,0.0126642,12.664200000000001,89.7988,1549.27,88.75149229628632,1570.688951568252,1.0473077037136846,21.41895156825194
line-z-15,0.015,15.0,0.0129717,12.971699999999998,91.8166,1590.28,88.34282766921083,1584.3419887408106,3.47377233078916,5.938011259189352
line-z-15,0.015,15.0,0.0130963,13.0963,92.1405,1602.38,88.05458839667816,1588.2264338235307,4.085911603321847,14.15356617646944
line-z-15,0.015,15.0,0.0131776,13.1776,91.0604,1593.41,87.86651574132577,1590.760987477023,3.193884258674231,2.6490125229770456
line-z-15,0.015,15.0,0.0141933,14.1933,83.583,1563.64,81.74453103637639,1560.1028185546825,1.8384689636236118,3.5371814453176285
line-z-15,0.015,15.0,0.0145527,14.5527,80.4016,1544.97,78.81643809419451,1534.6712220013728,1.5851619058054922,10.298777998627202
line-z-15,0.015,15.0,0.0161937,16.1937,65.8775,1459.7,64.62562521936701,1397.4581027458582,1.2518747806329884,62.241897254141804
line-z-15,0.015,15.0,0.0167942,16.7942,59.8792,1376.75,59.37223888908807,1338.6190550953552,0.5069611109119307,38.13094490464482
line-z-15,0.015,15.0,0.0167942,16.7942,59.8792,1376.75,59.37223888908807,1338.6190550953552,0.5069611109119307,38.13094490464482
line-z-15,0.015,15.0,0.0170335,17.0335,57.3399,1336.86,57.27163466419893,1313.3120781680836,0.06826533580107252,23.547921831916256
line-z-15,0.015,15.0,0.017836,17.836000000000002,48.8235,1203.1,50.21234576056949,1216.4319719669065,1.3888457605694882,13.331971966906622
line-z-15,0.015,15.0,0.0191787,19.1787,37.93,1081.64,38.907479536617174,1057.8933984087735,0.9774795366171745,23.746601591226636
line-z-15,0.015,15.0,0.0194195,19.4195,35.8145,1052.58,37.012659537820156,1035.545252592198,1.1981595378201533,17.034747407801888
line-z-15,0.015,15.0,0.0197027,19.7027,33.3254,1018.38,34.89074748301766,1015.036365896425,1.5653474830176606,3.3436341035750274
line-z-15,0.015,15.0,0.0207657,20.765700000000002,26.6791,992.6,27.762096859516326,981.4195872142111,1.082996859516328,11.180412785788917
line-z-15,0.015,15.0,0.021122,21.122,24.7305,981.192,25.75737573960197,987.4411234202682,1.0268757396019694,6.2491234202682335
line-z-15,0.015,15.0,0.0223452,22.3452,20.2357,1055.95,20.129126544727807,1041.6480760110323,0.1065734552721942,14.301923988967701
line-z-15,0.015,15.0,0.0224463,22.446299999999997,19.8644,1062.12,19.75594170693769,1047.3933094295758,0.10845829306230925,14.726690570424125
line-z-15,0.015,15.0,0.0236685,23.668499999999998,15.0792,1139.81,16.051842150744243,1108.130695355584,0.9726421507442424,31.67930464441588
line-z-15,0.015,15.0,0.0238239,23.8239,14.6758,1148.07,15.699247728370173,1113.2550523121558,1.0234477283701722,34.814947687844096
line-z-15,0.015,15.0,0.0239253,23.9253,14.4126,1153.46,15.469176464350028,1116.5987446892243,1.0565764643500284,36.86125531077573
line-z-15,0.015,15.0,0.0243434,24.343400000000003,13.5411,1170.06,14.620389503523796,1127.2838856962326,1.0792895035237962,42.77611430376737
line-z-15,0.015,15.0,0.0258128,25.8128,12.3909,1190.69,12.606567553710923,1138.15267265625,0.21566755371092228,52.53732734375012
line-z-15,0.015,15.0,0.0260659,26.0659,12.1927,1194.24,12.370032353187987,1137.6719466997931,0.17733235318798712,56.568053300206884
line-z-15,0.015,15.0,0.0268136,26.8136,11.6144,1204.77,11.776238259259346,1134.7650587545952,0.16183825925934592,70.00494124540478
line-z-15,0.015,15.0,0.0269932,26.993199999999998,11.6368,1203.47,11.644419937313254,1133.909179917279,0.00761993731325461,69.56082008272097
line-z-15,0.015,15.0,0.0276617,27.6617,11.4691,1197.27,11.174345765887958,1130.1999388959098,0.29475423411204105,67.0700611040902
line-z-15,0.015,15.0,0.0283007,28.300700000000003,11.3089,1191.35,10.741969909555749,1125.7911150304453,0.5669300904442505,65.55888496955458
line-z-15,0.015,15.0,0.0297903,29.7903,10.9414,1174.22,9.894099229363832,1109.3801244025735,1.047300770636168,64.8398755974265
line-z-15,0.015,15.0,0.0301641,30.164099999999998,10.8491,1169.93,9.739475577298325,1103.6361703354778,1.1096244227016747,66.29382966452226
line-z-15,0.015,15.0,0.0307196,30.7196,10.782,1163.59,9.557371845290229,1094.1456894761022,1.2246281547097713,69.44431052389768
line-z-15,0.015,15.0,0.0313018,31.301799999999997,10.5476,1154.6,9.425862670404758,1083.4760298081328,1.1217373295952413,71.1239701918671
line-z-15,0.015,15.0,0.0314302,31.4302,10.4959,1152.62,9.402721617350842,1081.1227096220114,1.0931783826491586,71.49729037798852
line-z-15,0.015,15.0,0.0316062,31.6062,10.3595,1149.54,9.371001793850152,1077.8969747874523,0.9884982061498491,71.64302521254763
line-z-15,0.015,15.0,0.0319324,31.9324,10.2011,1145.4,9.31910873646455,1072.2692818933815,0.8819912635354505,73.13071810661859
line-z-15,0.015,15.0,0.0339371,33.9371,9.0697,1119.76,8.660935937499945,1048.6047060058586,0.4087640625000546,71.1552939941414
line-z-15,0.015,15.0,0.0339949,33.9949,9.03708,1119.02,8.627809439086855,1048.1585107910148,0.4092705609131446,70.86148920898518
line-z-15,0.015,15.0,0.0340253,34.0253,9.0362,1118.76,8.6055316080878,1047.9522896829037,0.4306683919121994,70.80771031709628
line-z-15,0.015,15.0,0.0343691,34.3691,9.1906,1118.6,8.34251910907518,1045.6849634420953,0.8480808909248196,72.91503655790461
line-z-15,0.015,15.0,0.0353399,35.3399,9.27436,1114.34,7.411535366249022,1039.2030470013783,1.8628246337509777,75.13695299862161
line-z-15,0.015,15.0,0.0363801,36.3801,8.87865,1106.19,6.388973017748658,1029.7580010483684,2.4896769822513427,76.43199895163161
line-z-15,0.015,15.0,0.0364433,36.4433,8.85463,1105.69,6.3468252947190145,1029.0131011173023,2.5078047052809858,76.67689888269774
line-z-15,0.015,15.0,0.0370317,37.0317,8.67885,1096.36,6.032319570126242,1021.8125984130854,2.646530429873758,74.54740158691448
line-z-15,0.015,15.0,0.0376695,37.6695,8.88184,1084.87,6.043335522707788,1013.2788993781585,2.8385044772922123,71.5911006218414
line-z-15,0.015,15.0,0.0376936,37.6936,8.88951,1084.43,6.049037676822456,1012.9518081227012,2.8404723231775435,71.47819187729885
line-z-15,0.015,15.0,0.0387158,38.7158,8.47848,1066.67,7.157289069366492,1001.0972984374998,1.3211909306335077,65.57270156250024
line-z-15,0.015,15.0,0.0388892,38.889199999999995,8.47002,1063.42,7.523165081787171,1000.0401042968747,0.9468549182128285,63.379895703125385
line-z-15,0.015,15.0,0.0395544,39.5544,8.81592,1053.8,9.144198453207752,998.0182719267003,0.3282784532077514,55.78172807329963
line-z-15,0.015,15.0,0.0404563,40.4563,9.27681,1032.78,11.80289384963103,1002.2387524055034,2.5260838496310303,30.541247594496554
line-z-15,0.015,15.0,0.0407172,40.717200000000005,9.38386,1026.6,12.45875387348852,1003.3073372874541,3.07489387348852,23.292662712545848
line-z-15,0.015,15.0,0.0409862,40.986200000000004,9.43275,1020.22,12.978360915913361,1003.3925201056985,3.545610915913361,16.82747989430152
line-z-15,0.015,15.0,0.0412108,41.2108,9.71709,1014.74,13.094839524302742,1000.354545168887,3.3777495243027413,14.385454831113066
line-z-15,0.015,15.0,0.041447,41.446999999999996,9.73867,1005.31,12.963002610150477,994.668079015394,3.2243326101504763,10.641920984605918
line-z-15,0.015,15.0,0.0416412,41.641200000000005,9.96301,996.789,12.439889915196689,985.1182677561987,2.4768799151966885,11.67073224380124
line-z-15,0.015,15.0,0.0418478,41.8478,9.89031,980.945,11.324149694599456,968.3856972024303,1.433839694599456,12.559302797569785
line-z-15,0.015,15.0,0.0420162,42.0162,9.22514,955.851,10.4147080046257,954.7469514073929,1.1895680046257002,1.1040485926071142
line-z-15,0.015,15.0,0.0421965,42.1965,8.22204,917.635,8.129393768197723,922.5409705020593,0.09264623180227716,4.90597050205929
line-z-15,0.015,15.0,0.0423429,42.3429,4.38019,868.57,6.200683668854301,895.4095216969159,1.8204936688543008,26.83952169691588
line-z-15,0.015,15.0,0.0425,42.5,0.0,800.0,4.131009101867676,866.2951049804688,4.131009101867676,66.29510498046875
line-z-25,0.025,25.0,-0.0425,-42.5,0.0,800.0,-3.5015056133270264,885.0758056640625,3.5015056133270264,85.0758056640625
line-z-25,0.025,25.0,-0.0424525,-42.4525,-0.446129,815.444,-3.9490237394500953,897.0680426384415,3.5028947394500953,81.62404263844155
line-z-25,0.025,25.0,-0.042171,-42.171,-4.44501,931.524,-6.601157476368561,968.1378259708044,2.1561474763685613,36.61382597080444
line-z-25,0.025,25.0,-0.0421164,-42.1164,-4.56534,940.476,-7.115567785554189,981.922586787668,2.5502277855541893,41.446586787668025
line-z-25,0.025,25.0,-0.0417927,-41.7927,-5.68389,1004.32,-8.022367069839007,1021.2792323471916,2.3384770698390067,16.959232347191573
line-z-25,0.025,25.0,-0.0417299,-41.7299,-5.74557,1009.33,-8.041561709022503,1025.815994824214,2.295991709022503,16.48599482421389
line-z-25,0.025,25.0,-0.0413577,-41.357699999999994,-6.07893,1038.53,-7.575944794666183,1042.8933262867636,1.4970147946661836,4.363326286763595
line-z-25,0.025,25.0,-0.0412854,-41.2854,-6.09251,1041.62,-7.3863275946674385,1044.5312900965064,1.2938175946674386,2.911290096506491
line-z-25,0.025,25.0,-0.0408576,-40.8576,-5.85307,1056.52,-6.193560922420801,1053.0171132582716,0.34049092242080103,3.502886741728389
line-z-25,0.025,25.0,-0.0407742,-40.77419999999999,-5.79247,1058.44,-5.9486746676277225,1054.4609661764703,0.15620466762772267,3.9790338235297895
line-z-25,0.025,25.0,-0.0402824,-40.2824,-5.10257,1067.19,-4.615388680491906,1063.3154267693003,0.4871813195080943,3.8745732306997525
line-z-25,0.025,25.0,-0.0397795,-39.779500000000006,-3.76524,1064.95,-3.43282242295338,1072.034262738395,0.3324175770466198,7.084262738394955
line-z-25,0.025,25.0,-0.0393079,-39.3079,-2.92336,1067.01,-2.4497310726335075,1078.6996350873155,0.47362892736649265,11.689635087315537
line-z-25,0.025,25.0,-0.0385865,-38.5865,-1.52652,1066.61,-1.0470987466013095,1085.023781537224,0.47942125339869057,18.413781537224168
line-z-25,0.025,25.0,-0.0381113,-38.1113,-0.383104,1069.52,-0.13101449678229277,1086.8661653435202,0.25208950321770723,17.34616534352017
line-z-25,0.025,25.0,-0.0379687,-37.9687,-0.0989739,1069.69,0.1476308524537579,1087.1065816693474,0.2466047524537579,17.41658166934735
line-z-25,0.025,25.0,-0.0365537,-36.5537,2.7198,1071.29,3.027610480645081,1086.8988702378217,0.307810480645081,15.608870237821748
line-z-25,0.025,25.0,-0.0364598,-36.4598,2.87798,1072.75,3.2236720808814234,1086.8742570886948,0.34569208088142345,14.124257088694776
line-z-25,0.025,25.0,-0.0363825,-36.3825,2.96477,1073.73,3.3850731639300884,1086.85399514591,0.42030316393008826,13.12399514590993
line-z-25,0.025,25.0,-0.036223,-36.223,3.24279,1074.82,3.717174987568507,1086.9983369715073,0.4743849875685071,12.178336971507406
line-z-25,0.025,25.0,-0.0341684,-34.1684,6.82411,1088.87,7.748139589556512,1095.3546910845587,0.924029589556512,6.48469108455879
line-z-25,0.025,25.0,-0.0341111,-34.1111,6.93776,1089.31,7.851373831894817,1095.6989551987592,0.9136138318948168,6.388955198759277
line-z-25,0.025,25.0,-0.034031,-34.031,7.06915,1090.64,7.995685573802279,1096.180203986673,0.9265355738022798,5.54020398667285
line-z-25,0.025,25.0,-0.0339549,-33.9549,7.18605,1091.99,8.129239559958949,1096.607085133272,0.9431895599589488,4.617085133271985
line-z-25,0.025,25.0,-0.0333451,-33.3451,8.12329,1102.86,9.169625429377714,1099.5708076229319,1.046335429377713,3.289192377068048
line-z-25,0.025,25.0,-0.031287,-31.287000000000003,12.266,1121.13,12.685410007027883,1097.2240394646144,0.4194100070278832,23.905960535385702
line-z-25,0.025,25.0,-0.0293433,-29.3433,16.6046,1099.51,16.945778065400802,1086.0329532140397,0.34117806540080053,13.477046785960283
line-z-25,0.025,25.0,-0.0291297,-29.1297,16.9744,1097.15,17.508601968922143,1085.9872050522747,0.5342019689221438,11.162794947725388
line-z-25,0.025,25.0,-0.02908,-29.080000000000002,17.0605,1096.6,17.642852352366543,1086.0423595473346,0.5823523523665415,10.557640452665282
line-z-25,0.025,25.0,-0.0288886,-28.8886,17.7687,1100.65,18.15986489545021,1086.254765389476,0.3911648954502098,14.395234610524085
line-z-25,0.025,25.0,-0.0288375,-28.8375,17.9578,1101.73,18.29789697983671,1086.311473532284,0.34009697983671217,15.418526467715992
line-z-25,0.025,25.0,-0.0278354,-27.8354,21.3354,1120.6,21.43140436796295,1098.2850179113047,0.09600436796295142,22.31498208869516
line-z-25,0.025,25.0,-0.025686,-25.686,30.3518,1178.57,31.39619788405468,1225.4461979549621,1.0443978840546784,46.87619795496221
line-z-25,0.025,25.0,-0.0240136,-24.0136,40.8117,1414.73,42.47886495504919,1445.841866590069,1.6671649550491878,31.111866590068985
line-z-25,0.025,25.0,-0.0239443,-23.944300000000002,41.2454,1424.53,42.97114263099201,1456.4891041791086,1.7257426309920163,31.959104179108635
line-z-25,0.025,25.0,-0.0238971,-23.897100000000002,41.5502,1431.32,43.306431322254674,1463.740902363852,1.7562313222546777,32.420902363852065
line-z-25,0.025,25.0,-0.0237439,-23.7439,42.6372,1452.91,44.39469885406483,1487.2785185058572,1.7574988540648278,34.36851850585708
line-z-25,0.025,25.0,-0.0226398,-22.6398,50.433,1606.12,51.9591980791873,1650.9238622989342,1.5261980791873029,44.80386229893429
line-z-25,0.025,25.0,-0.0218169,-21.8169,56.2427,1720.3,56.805381916090866,1751.2726973891283,0.5626819160908667,30.97269738912837
line-z-25,0.025,25.0,-0.0208526,-20.8526,62.0133,1831.94,61.09617173479841,1833.4926536362548,0.9171282652015904,1.5526536362547176
line-z-25,0.025,25.0,-0.0204571,-20.4571,63.5274,1864.68,62.3034225410011,1854.7419091480897,1.2239774589989025,9.938090851910374
line-z-25,0.025,25.0,-0.0201702,-20.170199999999998,64.626,1888.44,62.98896700960039,1866.3036271024803,1.637032990399618,22.136372897519777
line-z-25,0.025,25.0,-0.0194073,-19.4073,63.4375,1857.78,63.96949620181812,1881.015196740004,0.5319962018181172,23.235196740004085
line-z-25,0.025,25.0,-0.0179521,-17.952099999999998,65.0545,1880.96,62.5462541040758,1849.339452194395,2.5082458959242047,31.62054780560493
line-z-25,0.025,25.0,-0.0178784,-17.8784,65.1365,1882.14,62.35629952356686,1845.3528093520242,2.780200476433137,36.787190647975876
line-z-25,0.025,25.0,-0.0164303,-16.4303,62.1111,1827.31,57.39293778462162,1738.0613476935962,4.718162215378378,89.24865230640376
